AIRPORT_ICAO,AIRPORT_IATA,AIRPORT_NAME,AIRPORT_CITY,AIRPORT_CITY_CD,AIRPORT_STATE_CD,AIRPORT_COUNTRY_CD,AIRPORT_COUNTRY,AIRPORT_REGION,AIRPORT_REGION_TIMEZONE,UTC_HR_OFFSET,AIRPORT_LATITUDE,AIRPORT_LONGITUDE,AIRPORT_ELEVATION,AIRPORT_SIZE,UPDATED_DT
TT02,ULI,Ulithi Airport,Ulithi Caroline Islands,ULI,"",FM,Micronesia,Oceania,Pacific/Chuuk,10,10.019938,139.78999,14,5,2017-10-10 11:17:20
TTCP,TAB,A.N.R. Robinson International Airport,Tobago,TAB,"",TT,Trinidad and Tobago,Caribbean,America/Port_of_Spain,-4,11.152541,-60.839685,36,4,2017-10-10 11:17:20
TTPP,POS,Piarco International Airport,Port Of Spain,POS,"",TT,Trinidad and Tobago,Caribbean,America/Port_of_Spain,-4,10.602089,-61.339414,57,3,2017-10-10 11:17:20
TUPA,NGD,Auguste George Airport,Anegada,NGD,"",VG,British Virgin Islands,Caribbean,America/Tortola,-4,18.727395,-64.330057,21,4,2017-10-10 11:17:20
TUPJ,EIS,Terrance B. Lettsome International Airport,Beef Island,EIS,"",VG,British Virgin Islands,Caribbean,America/Tortola,-4,18.444401,-64.537146,15,3,2017-10-10 11:17:20
TUPW,VIJ,Virgin Gorda Airport,Virgin Gorda,VIJ,"",VG,British Virgin Islands,Caribbean,America/Tortola,-4,18.45027,-64.427735,12,4,2017-10-10 11:17:20
TVSA,SVD,Argyle International Airport,Saint Vincent,SVD,"",VC,Saint Vincent and the Grenadines,Caribbean,America/St_Vincent,-4,13.156701,-61.149941,155,4,2017-10-10 11:17:20
TVSC,CIW,Canouan Island Airport,Canouan Island,CIW,"",VC,Saint Vincent and the Grenadines,Caribbean,America/St_Vincent,-4,12.7,-61.316667,16,4,2017-10-10 11:17:20
TVSU,UNI,Union Island Airport,Union Island,UNI,"",VC,Saint Vincent and the Grenadines,Caribbean,America/St_Vincent,-4,13.5,-61,18,5,2017-10-10 11:17:20
TXKF,BDA,L.F. Wade International Airport,Bermuda,BDA,"",BM,Bermuda,Caribbean,Atlantic/Bermuda,-4,32.35994,-64.701148,12,4,2017-12-13 18:29:45
UAAA,ALA,Almaty Airport,Almaty,ALA,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,43.346652,77.011455,2234,3,2017-10-10 11:17:20
UAAH,BXH,Balhash Airport,Balhash,BXH,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,46.894216,75.004381,1408,4,2017-10-10 11:17:20
UAAT,TDK,Taldykorgan Airport,Taldykorgan,TDK,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,45.109287,78.441326,1918,4,2017-10-10 11:17:20
UACC,TSE,Astana Nursultan Nazarbayev Airport,Astana,TSE,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,51.027811,71.461199,1165,3,2017-12-13 18:29:45
UADD,DMB,Jambyl Airport,Taraz,DMB,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,42.855372,71.304595,2167,4,2017-10-10 11:17:20
UAFM,FRU,Manas International Airport,Bishkek,FRU,"",KG,Kyrgyzstan,Asia,Asia/Bishkek,6,43.053581,74.469449,2090,3,2017-10-10 11:17:20
UAFO,OSS,Osh Airport,Osh,OSS,"",KG,Kyrgyzstan,Asia,Asia/Bishkek,6,40.60769,72.786482,2927,4,2017-10-10 11:17:20
UAII,CIT,Shymkent Airport,Shymkent,CIT,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,42.364842,69.492845,1366,4,2017-10-10 11:17:20
UAKD,DZN,Zhezhazgan Airport,Zhezkazgan,DZN,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,47.7,67.733333,1250,4,2017-10-10 11:17:20
UAKK,KGF,Karaganda Airport,Karaganda,KGF,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,49.675257,73.328364,1765,4,2017-10-10 11:17:20
UAOO,KZO,Kzyl-Orda Airport,Kzyl-Orda,KZO,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,44.712222,65.592879,0,4,2017-10-10 11:17:20
UARR,URA,Uralsk Airport,Uralsk,URA,"",KZ,Kazakhstan,Asia,Asia/Oral,5,51.153708,51.538562,125,4,2017-10-10 11:17:20
UASP,PWQ,Pavlodar Airport,Pavlodar,PWQ,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,52.183333,77.066667,0,4,2017-10-10 11:17:20
UASS,PLX,Semipalatinsk Airport,Semipalatinsk,PLX,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,50.333333,80.25,0,4,2017-10-10 11:17:20
UATE,SCO,Aktau International Airport,Aktau,SCO,"",KZ,Kazakhstan,Asia,Asia/Oral,5,43.857447,51.089073,72,4,2017-10-10 11:17:20
UATG,GUW,Atyrau Airport,Atyrau,GUW,"",KZ,Kazakhstan,Asia,Asia/Atyrau,5,47.122815,51.829554,-72,4,2017-10-10 11:17:20
UATT,AKX,Aktyubinsk Airport,Aktyubinsk,AKX,"",KZ,Kazakhstan,Asia,Asia/Aqtobe,5,50.249336,57.211403,738,4,2017-10-10 11:17:20
UAUU,KSN,Kostanay Airport,Kostanay,KSN,"",KZ,Kazakhstan,Asia,Asia/Qyzylorda,6,53.2,63.55,595,4,2017-10-10 11:17:20
UBBB,GYD,Heydar Aliyev International Airport,Baku,BAK,"",AZ,Azerbaijan,Asia,Asia/Baku,4,40.462487,50.05039,2,3,2017-10-10 11:17:20
UBBG,KVD,Gyandzha Airport,Gyandzha,KVD,"",AZ,Azerbaijan,Asia,Asia/Baku,4,40.733333,46.316667,1083,4,2017-10-10 11:17:20
UBBL,LLK,Lankaran International Airport,Lankaran,"","",AZ,Azerbaijan,Asia,Asia/Baku,4,38.74203,48.824093,-50,4,2017-10-10 11:17:20
UBBQ,GBB,Gabala International Airport,Gabala,GBB,"",AZ,Azerbaijan,Asia,Asia/Baku,4,40.821159,47.719046,1127,4,2017-10-10 11:17:20
UBBY,ZTU,Zaqatala Airport,Zaqatala,"","",AZ,Azerbaijan,Asia,Asia/Baku,4,41.56166,46.664789,1250,4,2017-10-10 11:17:20
UCFL,IKU,Issyk-Kul International Airport,Tamchy,"","",KG,Kyrgyzstan,Asia,Asia/Bishkek,6,42.588056,76.713056,5425,4,2017-10-10 11:17:20
UDYZ,EVN,Zvartnots International Airport,Yerevan,EVN,"",AM,Armenia,Asia,Asia/Yerevan,4,40.15272,44.39805,2838,3,2017-10-10 11:17:20
UEBB,BQJ,Batagay Airport,Batagay,"","",RU,Russian Federation,Europe,Asia/Vladivostok,10,67.648889,134.695,738,4,2017-10-10 11:17:20
UEBT,UKG,Ust-Kuyga Airport,Ust-Kuyga,"","",RU,Russian Federation,Europe,Asia/Vladivostok,10,70.011002,135.645004,247,4,2017-10-10 11:17:20
UEEE,YKS,Yakutsk Airport,Yakutsk,YKS,"",RU,Russian Federation,Europe,Asia/Yakutsk,9,62.085607,129.750067,325,3,2017-10-10 11:17:20
UEMA,MQJ,Moma Airport,Khonu,BZI,"",RU,Russian Federation,Europe,Asia/Magadan,11,66.455833,143.253056,642,4,2017-10-10 11:17:20
UEMM,GYG,Magan Airport,Magan,"","",RU,Russian Federation,Europe,Asia/Yakutsk,9,62.107222,129.543333,640,4,2017-10-10 11:17:20
UENN,NYR,Nyurba Airport,Nyurba,"","",RU,Russian Federation,Europe,Asia/Yakutsk,9,63.297222,118.346944,409,4,2017-10-10 11:17:20
UENS,SUY,Suntar Airport,Suntar,SUY,"",RU,Russian Federation,Europe,Asia/Yakutsk,9,62.184722,117.636111,450,4,2017-10-10 11:17:20
UERL,ULK,Lensk Airport,Lensk,"","",RU,Russian Federation,Europe,Asia/Yakutsk,9,60.723301,114.824025,845,4,2017-12-13 18:29:45
UERP,PYJ,Polyarnyj Airport,Polyarnyj,PYJ,"",RU,Russian Federation,Europe,Asia/Yakutsk,9,66.416667,112.05,0,4,2017-10-10 11:17:20
UERR,MJZ,Mirnyj Airport,Mirnyj,MJZ,"",RU,Russian Federation,Europe,Asia/Yakutsk,9,62.533333,114.033333,0,4,2017-10-10 11:17:20
UESG,BGN,Belaya Gora Airport,Belaya Gora,BGN,"",RU,Russian Federation,Europe,Asia/Magadan,11,68.555771,146.22973,82,4,2017-10-10 11:17:20
UESU,ZKP,Zyryanka Airport,Zyryanka,ZKP,"",RU,Russian Federation,Europe,Asia/Magadan,11,65.738333,150.707778,145,4,2017-10-10 11:17:20
UEVV,ZIX,Zhigansk Airport,Zhigansk,"","",RU,Russian Federation,Europe,Asia/Yakutsk,9,66.796667,123.361389,303,4,2017-10-10 11:17:20
UGGG,TBS,Tbilisi International Airport,Tbilisi,TBS,"",GE,Georgia,Europe,Asia/Tbilisi,4,41.674063,44.958958,1624,4,2017-10-10 11:17:20
UGKO,KUT,Kutaisi International Airport,Kutaisi,KUT,"",GE,Georgia,Europe,Asia/Tbilisi,4,42.176389,42.4825,148,4,2017-10-10 11:17:20
UGSS,SUI,Babusheri Airport,Sukhumi,SUI,"",GE,Georgia,Europe,Asia/Tbilisi,4,42.866667,41.116667,52,5,2017-10-10 11:17:20
UHBB,BQS,Blagoveschensk Airport,Blagoveschensk,BQS,"",RU,Russian Federation,Europe,Asia/Yakutsk,9,50.416667,127.4,638,4,2017-10-10 11:17:20
UHHH,KHV,Khabarovsk Airport,Khabarovsk,KHV,"",RU,Russian Federation,Europe,Asia/Vladivostok,10,48.524564,135.168616,246,4,2017-10-10 11:17:20
UHKK,KXK,Khurba Airport,Komsomolsk Na Amure,KXK,"",RU,Russian Federation,Europe,Asia/Vladivostok,10,50.403117,136.933604,93,4,2017-10-10 11:17:20
UHMA,DYR,Anadyr Airport,Anadyr,DYR,"",RU,Russian Federation,Europe,Asia/Anadyr,12,64.733333,177.75,197,4,2017-10-10 11:17:20
UHMD,PVS,Provideniya Bay Airport,Provideniya,PVS,"",RU,Russian Federation,Europe,Asia/Kamchatka,12,64.383333,-173.243333,71,4,2017-10-10 11:17:20
UHMK,KPW,Keperveyem Airport,Keperveyem,"","",RU,Russian Federation,Europe,Asia/Kamchatka,12,67.846944,166.138889,663,4,2017-10-10 11:17:20
UHMM,GDX,Magadan Airport,Magadan,GDX,"",RU,Russian Federation,Europe,Asia/Magadan,11,59.916667,150.716667,574,4,2017-10-10 11:17:20
UHNB,BQG,Bogorodskoye Airport,Bogorodskoye,"","",RU,Russian Federation,Europe,Asia/Vladivostok,10,52.378334,140.44833,150,4,2017-10-10 11:17:20
UHOO,OHO,Okhotsk Airport,Okhotsk,OHO,"",RU,Russian Federation,Europe,Asia/Vladivostok,10,59.413672,143.064436,48,4,2017-10-10 11:17:20
UHPP,PKC,Petropavlovsk-Kamchatsky Airport,Petropavlovsk-Kamchatsky,PKC,"",RU,Russian Federation,Europe,Asia/Kamchatka,12,53.016667,158.65,131,4,2017-10-10 11:17:20
UHSB,BVV,Burevestnik Airport,Burevestnik,"","",RU,Russian Federation,Europe,Asia/Magadan,11,44.928645,147.613366,80,4,2017-12-13 18:29:45
UHSH,OHH,Novostroyka Airport,Okha,"","",RU,Russian Federation,Europe,Asia/Magadan,11,53.516666,142.88333,108,4,2017-12-13 18:29:45
UHSK,EKS,Shakhtyorsk Airport,Shakhtyorsk,EKS,"",RU,Russian Federation,Europe,Asia/Magadan,11,49.1896,142.085469,64,4,2017-10-10 11:17:20
UHSM,DEE,Mendeleyevo Airport,Kunashir Island,"","",RU,Russian Federation,Europe,Asia/Magadan,11,43.958401,145.682999,652,4,2017-12-13 18:29:45
UHSN,NGK,Nogliki Airport,Nogliki,"","",RU,Russian Federation,Europe,Asia/Magadan,11,51.784636,143.142505,111,4,2017-12-13 18:29:45
UHSO,ZZO,Zonalnoye Airport,Tymovskoye,"","",RU,Russian Federation,Europe,Asia/Vladivostok,10,50.666668,142.75,479,4,2017-10-10 11:17:20
UHSS,UUS,Yuzhno-Sakhalinsk Airport,Yuzhno-Sakhalinsk,UUS,"",RU,Russian Federation,Europe,Asia/Sakhalin,11,46.885341,142.721561,71,4,2017-10-10 11:17:20
UHWP,TLY,Plastun Airport,Plastun,"","",RU,Russian Federation,Europe,Asia/Vladivostok,10,44.81465,136.289279,55,4,2017-10-10 11:17:20
UHWW,VVO,Vladivostok International Airport,Vladivostok,VVO,"",RU,Russian Federation,Europe,Asia/Vladivostok,10,43.396342,132.165372,43,4,2017-10-10 11:17:20
UIAA,HTA,Chita Airport,Chita,HTA,"",RU,Russian Federation,Europe,Asia/Yakutsk,9,52.033333,113.3,0,4,2017-10-10 11:17:20
UIBB,BTK,Bratsk Airport,Bratsk,BTK,"",RU,Russian Federation,Europe,Asia/Irkutsk,8,56.366667,101.816667,1611,4,2017-10-10 11:17:20
UIII,IKT,Irkutsk International Airport,Irkutsk,IKT,"",RU,Russian Federation,Europe,Asia/Irkutsk,8,52.273309,104.356071,1573,3,2017-10-10 11:17:20
UIKE,ERG,Erbogachen Airport,Erbogachen,"","",RU,Russian Federation,Europe,Asia/Irkutsk,8,61.275,108.03,400,4,2017-10-10 11:17:20
UIKK,KCK,Kirensk Airport,Kirensk,KCK,"",RU,Russian Federation,Europe,Asia/Irkutsk,8,57.77,108.060002,830,4,2017-10-10 11:17:20
UIUU,UUD,Ulan-Ude Airport,Ulan-Ude,UUD,"",RU,Russian Federation,Europe,Asia/Irkutsk,8,51.833333,107.5,1690,4,2017-10-10 11:17:20
UKBB,KBP,Boryspil International Airport,Kiev/Kyiv,IEV,"",UA,Ukraine,Europe,Europe/Kiev,2,50.341244,30.895207,427,2,2017-12-13 18:29:45
UKCM,MPW,Mariupol Airport,Mariupol,MPW,"",UA,Ukraine,Europe,Europe/Kiev,3,47.078846,37.451187,245,4,
UKDD,DNK,Dnepropetrovsk International Airport,Dnepropetrovsk,DNK,"",UA,Ukraine,Europe,Europe/Kiev,2,48.368741,35.094461,481,4,2017-12-13 18:29:45
UKDE,OZH,Zaporozhye Airport,Zaporozhye,OZH,"",UA,Ukraine,Europe,Europe/Kiev,2,47.8675,35.315833,373,4,2017-12-13 18:29:45
UKDR,KWG,Krivoy Rog Airport,Krivoy Rog,KWG,"",UA,Ukraine,Europe,Europe/Kiev,2,48.05,33.216667,406,5,2017-12-13 18:29:45
UKFF,SIP,Simferopol International Airport,Simferopol,SIP,"",UA,Ukraine,Europe,Europe/Kiev,2,45.020658,33.998193,637,4,2017-12-13 18:29:45
UKHH,HRK,Kharkov Airport,Kharkov,HRK,"",UA,Ukraine,Europe,Europe/Kiev,2,49.920781,36.281187,509,4,2017-12-13 18:29:45
UKHP,PLV,Poltava Airport,Poltava,PLV,"",UA,Ukraine,Europe,Europe/Kiev,2,49.583333,34.533333,0,5,2017-12-13 18:29:45
UKKE,CKC,Cherkassy Airport,Cherkassy,CKC,"",UA,Ukraine,Europe,Europe/Kiev,2,49.416667,32,375,5,2017-12-13 18:29:45
UKKK,IEV,Kyiv International Airport,Kiev,IEV,"",UA,Ukraine,Europe,Europe/Kiev,2,50.401944,30.450833,586,3,2017-12-13 18:29:45
UKLI,IFO,Ivano-Frankovsk Airport,Ivano-Frankovsk,IFO,"",UA,Ukraine,Europe,Europe/Kiev,2,48.887535,24.707566,919,4,2017-12-13 18:29:45
UKLL,LWO,Lviv International Airport,Lviv,LWO,"",UA,Ukraine,Europe,Europe/Kiev,2,49.812296,23.959311,1071,4,2017-12-13 18:29:45
UKLN,CWC,Chernivtsi International Airport,Chernivtsi,CWC,"",UA,Ukraine,Europe,Europe/Kiev,2,48.266973,25.970101,831,4,2017-12-13 18:29:45
UKLR,RWN,Rovno Airport,Rovno,RWN,"",UA,Ukraine,Europe,Europe/Kiev,2,50.6,26.15,755,5,2017-12-13 18:29:45
UKLU,UDJ,Uzhhorod International Airport,Uzhgorod,UDJ,"",UA,Ukraine,Europe,Europe/Kiev,2,48.636348,22.271291,371,4,2017-12-13 18:29:45
UKOH,KHE,Kherson International Airport,Kherson,KHE,"",UA,Ukraine,Europe,Europe/Kiev,2,46.672395,32.507988,150,4,2017-12-13 18:29:45
UKON,NLV,Nikolaev Airport,Nikolaev,NLV,"",UA,Ukraine,Europe,Europe/Kiev,2,47.05,31.916667,184,4,2017-12-13 18:29:45
UKOO,ODS,Odessa International Airport,Odessa,ODS,"",UA,Ukraine,Europe,Europe/Kiev,2,46.441008,30.676718,171,4,2017-12-13 18:29:45
UKWW,VIN,Havryshivka Vinnytsia International Airport,Vinnytsia,VIN,"",UA,Ukraine,Europe,Europe/Kiev,2,49.243126,28.606481,960,4,2017-12-13 18:29:45
ULAA,ARH,Talagi Airport,Arkhangelsk,ARH,"",RU,Russian Federation,Europe,Europe/Moscow,3,64.597581,40.713989,33,4,2017-10-10 11:17:20
ULAM,NNM,Naryan-Mar Airport,Naryan-Mar,NNM,"",RU,Russian Federation,Europe,Europe/Moscow,3,67.616667,53.15,0,4,2017-10-10 11:17:20
ULAS,CSH,Solovky Airport,Solovetsky,CSH,"",RU,Russian Federation,Europe,Europe/Moscow,3,65.029444,35.733333,50,4,2017-10-10 11:17:20
ULDD,AMV,Amderma Airport,Amderma,AMV,"",RU,Russian Federation,Europe,Europe/Moscow,3,69.761503,61.574462,3,4,2017-10-10 11:17:20
ULKK,KSZ,Kotlas Airport,Kotlas,KSZ,"",RU,Russian Federation,Europe,Europe/Moscow,3,61.236353,46.698347,174,4,2017-10-10 11:17:20
ULLI,LED,Pulkovo Airport,Saint Petersburg,LED,"",RU,Russian Federation,Europe,Europe/Moscow,3,59.799847,30.270505,76,2,2017-10-10 11:17:20
ULMM,MMK,Murmansk Airport,Murmansk,MMK,"",RU,Russian Federation,Europe,Europe/Moscow,3,68.785092,32.759155,266,4,2017-10-10 11:17:20
ULOO,PKV,Pskov Airport,Pskov,PKV,"",RU,Russian Federation,Europe,Europe/Moscow,3,57.790968,28.397663,145,4,2017-10-10 11:17:20
ULPB,PES,Petrozavodsk Airport,Petrozavodsk,PES,"",RU,Russian Federation,Europe,Europe/Moscow,3,61.878284,34.153871,135,4,2017-10-10 11:17:20
UMBB,BQT,Brest Airport,Brest,BQT,"",BY,Belarus,Europe,Europe/Minsk,3,52.110065,23.898222,452,4,2017-10-10 11:17:20
UMGG,GME,Gomel Airport,Gomel,GME,"",BY,Belarus,Europe,Europe/Minsk,3,52.526073,31.017895,448,4,2017-10-10 11:17:20
UMII,VTB,Vitebsk Airport,Vitebsk,VTB,"",BY,Belarus,Europe,Europe/Minsk,3,55.13008,30.35506,668,4,2017-10-10 11:17:20
UMKK,KGD,Khrabrovo Airport,Kaliningrad,KGD,"",RU,Russian Federation,Europe,Europe/Kaliningrad,2,54.882656,20.586646,43,4,2017-10-10 11:17:20
UMMG,GNA,Grodno Airport,Grodno,GNA,"",BY,Belarus,Europe,Europe/Minsk,3,53.605799,24.053906,424,4,2017-10-10 11:17:20
UMMM,MHP,Minsk International 1 Airport,Minsk,MSQ,"",BY,Belarus,Europe,Europe/Minsk,3,53.864473,27.539686,719,4,2017-12-13 18:29:45
UMMS,MSQ,Minsk National Airport,Minsk,MSQ,"",BY,Belarus,Europe,Europe/Minsk,3,53.889725,28.032442,669,3,2017-10-10 11:17:20
UMOO,MVQ,Mogilev Airport,Mogilev,MVQ,"",BY,Belarus,Europe,Europe/Minsk,3,53.957457,30.096425,622,4,2017-10-10 11:17:20
UNAA,ABA,Abakan Airport,Abakan,ABA,"",RU,Russian Federation,Europe,Asia/Krasnoyarsk,7,53.716667,91.5,830,4,2017-10-10 11:17:20
UNBB,BAX,Barnaul Airport,Barnaul,BAX,"",RU,Russian Federation,Europe,Asia/Krasnoyarsk,7,53.361086,83.547643,837,4,2017-12-13 18:29:45
UNBG,RGK,Gorno-Altaysk Airport,Gorno-Altaysk,"","",RU,Russian Federation,Europe,Asia/Krasnoyarsk,7,51.969166,85.83639,959,4,2017-12-13 18:29:45
UNEE,KEJ,Kemerovo Airport,Kemerovo,KEJ,"",RU,Russian Federation,Europe,Asia/Novokuznetsk,7,55.280569,86.116226,873,4,2017-10-10 11:17:20
UNIP,TGP,Podkamennaya Tunguska Airport,Bor,"","",RU,Russian Federation,Europe,Asia/Krasnoyarsk,7,61.59,89.97945,260,4,2017-10-10 11:17:20
UNKL,KJA,Yemelyanovo Airport,Krasnojarsk,KJA,"",RU,Russian Federation,Europe,Asia/Krasnoyarsk,7,56.18113,92.482859,942,3,2017-10-10 11:17:20
UNKY,KYZ,Kyzyl Airport,Kyzyl,KYZ,"",RU,Russian Federation,Europe,Asia/Krasnoyarsk,7,51.673115,94.4082,2117,4,2017-10-10 11:17:20
UNNT,OVB,Novosibirsk Tolmachevo Airport,Novosibirsk,OVB,"",RU,Russian Federation,Europe,Asia/Novosibirsk,7,55.009011,82.666999,365,3,2017-10-10 11:17:20
UNOO,OMS,Omsk Airport,Omsk,OMS,"",RU,Russian Federation,Europe,Asia/Omsk,6,54.957455,73.316707,312,4,2017-10-10 11:17:20
UNSS,SWT,Strezhevoy Airport,Strezhevoy,SWT,"",RU,Russian Federation,Europe,Asia/Omsk,6,60.7094,77.660004,125,4,2017-12-13 18:29:45
UNTT,TOF,Tomsk Bogashevo Airport,Tomsk,TOF,"",RU,Russian Federation,Europe,Asia/Tomsk,7,56.380299,85.208298,588,4,2017-12-13 18:29:45
UNWW,NOZ,Novokuznetsk Airport,Novokuznetsk,NOZ,"",RU,Russian Federation,Europe,Asia/Novokuznetsk,7,53.75,87.166667,0,4,2017-10-10 11:17:20
UODD,DKS,Dikson Airport,Dikson,DKS,"",RU,Russian Federation,Europe,Asia/Krasnoyarsk,7,73.515727,80.38338,53,4,2017-10-10 11:17:20
UOHH,HTG,Hatanga Airport,Hatanga,HTG,"",RU,Russian Federation,Europe,Asia/Krasnoyarsk,7,71.975681,102.477651,156,4,2017-10-10 11:17:20
UOOO,NSK,"Noril'sk Airport","Noril'sk",NSK,"",RU,Russian Federation,Europe,Asia/Krasnoyarsk,7,69.323123,87.339807,0,4,2017-10-10 11:17:20
UOTT,THX,Turukhansk Airport,Turukhansk,"","",RU,Russian Federation,Europe,Asia/Krasnoyarsk,7,65.797222,87.935278,118,4,2017-10-10 11:17:20
URKA,AAQ,Anapa Airport,Anapa,AAQ,"",RU,Russian Federation,Europe,Europe/Moscow,3,45.001659,37.346599,141,4,2017-10-10 11:17:20
URKK,KRR,Krasnodar International Airport,Krasnodar,KRR,"",RU,Russian Federation,Europe,Europe/Moscow,3,45.034138,39.139002,118,3,2017-10-10 11:17:20
URML,MCX,Makhachkala Airport,Makhachkala,MCX,"",RU,Russian Federation,Europe,Europe/Moscow,3,42.820948,47.656107,13,4,2017-10-10 11:17:20
URMM,MRV,Mineralnye Vody Airport,Mineralnye Vody,MRV,"",RU,Russian Federation,Europe,Europe/Moscow,3,44.218354,43.088178,1080,3,2017-10-10 11:17:20
URMN,NAL,Nalchik Airport,Nalchik,NAL,"",RU,Russian Federation,Europe,Europe/Moscow,3,43.533333,43.7,1460,4,2017-10-10 11:17:20
URMO,OGZ,Vladikavkaz Airport,Vladikavkaz,OGZ,"",RU,Russian Federation,Europe,Europe/Moscow,3,43.2,44.6,1673,4,2017-10-10 11:17:20
URMT,STW,Stavropol Airport,Stavropol,STW,"",RU,Russian Federation,Europe,Europe/Moscow,3,45.333333,42.008333,1486,4,2017-10-10 11:17:20
URRR,ROV,Platov International Airport,Rostov,ROV,"",RU,Russian Federation,Europe,Europe/Moscow,3,47.497087,39.916471,243,3,2017-12-13 18:29:45
URRT,TGK,Taganrog Yuzhny Airport,Taganrog,"","",RU,Russian Federation,Europe,Europe/Moscow,3,47.243378,38.864019,150,4,2017-10-10 11:17:20
URSS,AER,Sochi International Airport,Adler/Sochi,AER,"",RU,Russian Federation,Europe,Europe/Moscow,3,43.44884,39.941106,89,3,2017-10-10 11:17:20
URWA,ASF,Astrakhan Airport,Astrakhan,ASF,"",RU,Russian Federation,Europe,Europe/Samara,4,46.287699,47.999979,-65,4,2017-12-13 18:29:45
URWI,ESL,Elista Airport,Elista,ESL,"",RU,Russian Federation,Europe,Europe/Moscow,3,46.370593,44.332967,479,4,2017-10-10 11:17:20
URWW,VOG,Volgograd International Airport,Volgograd,VOG,"",RU,Russian Federation,Europe,Europe/Moscow,3,48.792,44.354805,482,4,2017-10-10 11:17:20
USCC,CEK,Chelyabinsk International Airport,Chelyabinsk,CEK,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,55.297506,61.51235,769,4,2017-10-10 11:17:20
USCM,MQF,Magnitogorsk Airport,Magnitogorsk,MQF,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,53.45,59.066667,1430,4,2017-10-10 11:17:20
USDD,SLY,Salekhard Airport,Salekhard,SLY,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,66.590358,66.591548,216,4,2017-10-10 11:17:20
USDK,YMK,Mys Kamennyy Airport,Mys Kamennyy,"","",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,68.46843,73.595732,290,4,2017-10-10 11:17:20
USDP,KKQ,"Krasnosel'Kup Airport","Krasnosel'Kup","","",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,65.70796,82.456055,80,4,2017-10-10 11:17:20
USDS,TQL,Tarko-Sale Airport,Tarko-Sale,"","",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,64.92203,77.790755,82,4,2017-10-10 11:17:20
USHB,EZV,Beryozovo Airport,Beryozovo,"","",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,63.924582,65.044853,75,4,2017-10-10 11:17:20
USHH,HMA,Khanty-Mansiysk Airport,Khanty-Mansiysk,HMA,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,61.02613,69.09714,139,4,2017-10-10 11:17:20
USHI,IRM,Igrim Airport,Igrim,"","",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,63.199993,64.435751,53,4,2017-10-10 11:17:20
USHN,NYA,Nyagan Airport,Nyagan,"","",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,62.101076,65.605627,430,4,2017-10-10 11:17:20
USHQ,EYK,Beloyarsky Airport,Beloyarsky,"","",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,63.696682,66.701207,75,4,2017-10-10 11:17:20
USHS,OVS,Sovetsky Airport,Sovetsky,"","",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,61.325288,63.603381,381,4,2017-12-13 18:29:45
USMM,NYM,Nadym Airport,Nadym,NYM,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,65.483333,72.716667,0,4,2017-10-10 11:17:20
USNN,NJC,Nizhnevartovsk Airport,Nizhnevartovsk,NJC,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,60.947603,76.491447,157,4,2017-10-10 11:17:20
USNR,RAT,Raduzhnyi Airport,Raduzhnyi,RAT,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,62.5,77,249,5,2017-10-10 11:17:20
USPP,PEE,Perm International Airport,Perm,PEE,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,57.920026,56.019179,404,4,2017-10-10 11:17:20
USRK,KGP,Kogalym International Airport,Kogalym,KGP,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,62.195833,74.533611,220,4,2017-10-10 11:17:20
USRR,SGC,Surgut Airport,Surgut,SGC,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,61.339916,73.409534,200,4,2017-10-10 11:17:20
USSS,SVX,Koltsovo International Airport,Yekaterinburg,SVX,"",RU,Russian Federation,Europe,Asia/Yekaterinburg,5,56.750335,60.804312,764,2,2017-10-10 11:17:20
